payment_pk,customer_id,merchant_txid,amount,status,created_at,token,last4,card_type
1148,174,TX-00001148,338.75,failed,2024-01-12,6f9b892fd2b045c7b6deccc8,1732,visa
1149,154,TX-00001149,97.71,success,2021-06-08,2f0e3192eb14ffcb2c2077cf,9305,mastercard
1150,114,TX-00001150,49.71,success,2022-05-01,05a942ae2b8ca862a02f1199,4343,mastercard
1151,84,TX-00001151,230.29,declined,2023-05-02,8306c6a62674155bad931ec8,2169,mastercard
1152,165,TX-00001152,173.46,failed,2021-10-21,08d862ceff2416aec0ea3670,1404,visa
1153,84,TX-00001153,244.75,failed,2022-11-18,35a30b862f6531708cbfb6f3,7686,visa
1154,230,TX-00001154,262.53,failed,2022-08-26,edc07aff6898ddf0517c9af4,1510,visa
1155,42,TX-00001155,150.48,failed,2021-11-04,4d6fafc339fa8a42dffce21d,1418,visa
1156,28,TX-00001156,245.57,failed,2023-11-13,c4a59bd92a22f5ab5fedf6a0,9326,visa
1157,201,TX-00001157,234.69,failed,2022-03-17,b671d9a3913c1a80a361c4fb,7206,visa
1158,213,TX-00001158,235.16,declined,2025-01-27,52f5158c75290accc4abf798,3458,visa
1159,98,TX-00001159,306.23,declined,2021-06-10,e8fcbdf10e0ceaf3243b68e1,2266,visa
1160,246,TX-00001160,374.53,success,2024-03-03,25805e090d05c606f6b7d8f3,9249,mastercard
1161,148,TX-00001161,253.98,declined,2023-05-07,8cdccb3300a61958837404ce,9830,visa
1162,188,TX-00001162,52.89,declined,2021-04-16,fbfbe0fa44113dda2032d287,8738,visa
1163,169,TX-00001163,212.16,failed,2022-10-12,780b0368232af3fe268c5fd6,5410,visa
1164,50,TX-00001164,335.22,failed,2022-05-15,10d5009a180b161cf47782b8,6385,mastercard
1165,63,TX-00001165,320.61,failed,2022-04-18,33f921c73bc271aa7d9eb69d,8468,visa
1166,81,TX-00001166,300.53,success,2024-11-20,0b823293fd763f9bc7c1f7ad,4949,mastercard
1167,114,TX-00001167,294.46,failed,2023-01-12,4cce630cbd78db6a9595cddd,2305,mastercard
1168,91,TX-00001168,226.38,success,2023-01-12,136ad033d1cd9627af4985b4,8932,visa
1169,155,TX-00001169,95.99,failed,2022-04-16,9e5982869ce03a4835f86e4d,3052,visa
1170,237,TX-00001170,217.36,failed,2024-10-12,627d49a1382b028ed0666727,3263,mastercard
1171,156,TX-00001171,107.81,failed,2022-12-01,cf631629c908e676b9e75beb,6142,visa
1172,31,TX-00001172,37.19,failed,2023-11-01,ba8b766586ff78c98a5fc64e,3431,mastercard
1173,148,TX-00001173,200.21,success,2022-01-04,d28f0554181a0ba90befd6b2,8439,mastercard
1174,4,TX-00001174,70.87,failed,2022-06-24,415ee66b72bc19aa2f064b14,8698,visa
1175,191,TX-00001175,44.89,success,2023-06-03,bf91fb25189e30288af8ac29,1392,visa
1176,177,TX-00001176,70.94,success,2021-09-29,861510b44330d60fa4afcdcb,9436,visa
1177,222,TX-00001177,214.08,failed,2023-05-15,1c20d36cd462b6351a8db540,6805,mastercard
1178,33,TX-00001178,163.92,declined,2022-05-10,279f6db8611b1e6509b0e46c,5806,visa
1179,31,TX-00001179,138.04,failed,2024-04-26,23563b63944f19952909fc42,2765,mastercard
1180,185,TX-00001180,22.87,declined,2022-12-28,3ef0248c1fff899f05ed7aa7,8354,visa
1181,234,TX-00001181,166.51,failed,2025-02-25,992be2c52a4d46b775f75ce8,8138,visa
1182,75,TX-00001182,304.28,declined,2021-10-03,12a8983d881b28f8e8f329e6,4005,mastercard
1183,186,TX-00001183,307.55,declined,2021-06-21,86c2591597521aad0db52dba,3494,visa
1184,230,TX-00001184,8.07,declined,2023-01-28,3347cdfa0ecf24df0a76e5df,8430,visa
1185,98,TX-00001185,131.57,success,2023-11-08,812d830cb62dac7e5d5e369d,5576,visa
1186,242,TX-00001186,310.34,success,2022-09-01,32312f0f99fd1de57ad32b9d,9082,visa
1187,88,TX-00001187,24.07,declined,2023-12-12,0c1d3663d48e7f51420afc15,9326,visa
1188,217,TX-00001188,371.58,failed,2022-10-24,a4ed7c785cafa334bda52adc,7292,visa
1189,82,TX-00001189,304.13,success,2021-03-27,0c0fd138c3009cb3c7586432,4451,mastercard
1190,111,TX-00001190,210.06,declined,2024-06-14,641976d7682a40b44f7063ba,6150,visa
1191,26,TX-00001191,142.2,success,2021-08-31,329549a78fe9fa32fc172c5b,5716,visa
1192,71,TX-00001192,197.22,success,2021-12-13,b4a945ad1d0028c53757fc67,5726,visa
1193,241,TX-00001193,367.49,declined,2025-03-24,352cc585f855debd377a226e,2738,visa
1194,237,TX-00001194,96.51,failed,2021-10-16,658fcd400ec79ac694453c04,2572,visa
1195,53,TX-00001195,223.1,declined,2025-03-26,b53d2bd3ec6ac9370148fa2a,3766,visa
1196,8,TX-00001196,241.36,success,2024-01-11,b42c86d1f6ed237fab858cc0,9813,mastercard
1197,205,TX-00001197,82.08,failed,2021-02-22,2779da2bb1c2e0a577be6d13,7054,visa
1198,53,TX-00001198,116.33,declined,2023-05-24,6486161b70da9643548c5355,8288,visa
1199,134,TX-00001199,54.84,failed,2022-08-28,9f33bf97018ce6db61179594,2795,mastercard
1200,184,TX-00001200,284.0,success,2023-06-30,2d9e01e5e8cd2e6411f29adb,8082,visa
